2025-08-29 11:40:18,223 INFO gateway METHOD: POST | PATH: /api/token/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://auth-service:8000/api/token/
2025-09-01 11:25:34,688 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-09-01 11:25:34,719 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-09-01 11:25:44,759 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-09-01 11:26:07,374 INFO gateway METHOD: POST | PATH: /api/applications-engine/apply-jobs/ | STATUS: 415 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/apply-jobs/
2025-09-01 11:26:07,446 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:26:07,798 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 11:26:48,450 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-09-01 11:26:48,498 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-09-01 11:26:57,267 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:26:57,604 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 11:27:06,588 ERROR gateway Error forwarding request to /api/applications-engine/applications/ from 172.19.0.1: You cannot access body after reading from request's data stream
2025-09-01 11:27:20,797 ERROR gateway Error forwarding request to /api/applications-engine/applications/ from 172.19.0.1: You cannot access body after reading from request's data stream
2025-09-01 11:27:22,933 ERROR gateway Error forwarding request to /api/applications-engine/applications/ from 172.19.0.1: You cannot access body after reading from request's data stream
2025-09-01 11:27:57,793 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:27:58,066 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 11:28:58,325 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:29:01,673 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 11:29:58,663 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:29:59,450 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 11:30:09,387 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 11:30:43,717 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/PRO-0013/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/PRO-0013/
2025-09-01 11:30:59,051 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:30:59,304 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 11:31:56,840 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:31:57,111 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 11:32:30,143 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:32:31,114 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:32:40,778 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 11:32:41,198 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 11:32:42,987 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:32:56,949 INFO gateway METHOD: POST | PATH: /api/token/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://auth-service:8000/api/token/
2025-09-01 11:33:03,508 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions-per-user | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions-per-user
2025-09-01 11:33:03,927 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions-per-user | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions-per-user
2025-09-01 11:33:26,049 INFO gateway METHOD: POST | PATH: /api/talent-engine/requisitions/ | STATUS: 201 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 11:33:33,947 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions-per-user | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions-per-user
2025-09-01 11:33:34,777 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions-per-user | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions-per-user
2025-09-01 11:33:45,712 INFO gateway METHOD: GET | PATH: /api/token/validate/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://auth-service:8000/api/token/validate/
2025-09-01 11:33:45,770 INFO gateway METHOD: GET | PATH: /api/token/validate/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://auth-service:8000/api/token/validate/
2025-09-01 11:33:45,950 INFO gateway METHOD: GET | PATH: /api/user/tenant-users/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://auth-service:8000/api/user/tenant-users/
2025-09-01 11:33:46,127 INFO gateway METHOD: GET | PATH: /api/user/tenant-users/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://auth-service:8000/api/user/tenant-users/
2025-09-01 11:33:48,650 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 11:33:48,743 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:33:49,205 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 11:33:49,247 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:33:50,348 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/PRO-0014/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/PRO-0014/
2025-09-01 11:33:50,447 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/PRO-0014/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/PRO-0014/
2025-09-01 11:33:55,092 INFO gateway METHOD: PATCH | PATH: /api/talent-engine/requisitions/PRO-0014/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/PRO-0014/
2025-09-01 11:33:57,221 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:34:00,148 INFO gateway METHOD: PATCH | PATH: /api/talent-engine/requisitions/PRO-0014/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/PRO-0014/
2025-09-01 11:34:06,396 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:34:18,340 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:34:27,462 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:34:36,657 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:34:44,474 INFO gateway METHOD: PATCH | PATH: /api/talent-engine/requisitions/PRO-0014/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/PRO-0014/
2025-09-01 11:34:48,618 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 11:34:48,660 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:34:49,131 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 11:34:56,847 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-qwety-485b20fc/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-qwety-485b20fc/
2025-09-01 11:34:56,973 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-qwety-485b20fc/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-qwety-485b20fc/
2025-09-01 11:34:58,225 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:35:03,756 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/PRO-0014/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/PRO-0014/
2025-09-01 11:35:07,308 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:35:16,136 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:35:28,369 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:35:37,540 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:35:37,848 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 11:35:46,697 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:35:58,590 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:36:07,799 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:36:07,868 INFO gateway METHOD: POST | PATH: /api/applications-engine/applications/ | STATUS: 401 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/applications/
2025-09-01 11:36:16,933 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:36:29,368 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 11:36:44,413 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-qwety-485b20fc/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-qwety-485b20fc/
2025-09-01 11:36:44,451 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/by-link/2-PRO-data-scientist-ai-engineer-9073863e/
2025-09-01 11:36:52,966 INFO gateway METHOD: POST | PATH: /api/applications-engine/apply-jobs/ | STATUS: 401 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/apply-jobs/
2025-09-01 11:36:59,070 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:37:15,225 INFO gateway METHOD: POST | PATH: /api/applications-engine/apply-jobs/ | STATUS: 401 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/apply-jobs/
2025-09-01 11:37:15,775 INFO gateway METHOD: POST | PATH: /api/applications-engine/apply-jobs/ | STATUS: 401 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/apply-jobs/
2025-09-01 11:37:16,213 INFO gateway METHOD: POST | PATH: /api/applications-engine/apply-jobs/ | STATUS: 401 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/apply-jobs/
2025-09-01 11:37:17,900 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 11:37:57,110 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:38:10,377 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 11:39:49,808 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 11:39:57,707 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 404 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:40:06,972 INFO gateway METHOD: POST | PATH: /api/applications-engine/apply-jobs/ | STATUS: 401 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/apply-jobs/
2025-09-01 11:40:08,553 INFO gateway METHOD: POST | PATH: /api/applications-engine/apply-jobs/ | STATUS: 401 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/apply-jobs/
2025-09-01 11:40:09,584 INFO gateway METHOD: POST | PATH: /api/applications-engine/apply-jobs/ | STATUS: 401 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/apply-jobs/
2025-09-01 11:40:58,159 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 404 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:40:58,351 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 11:41:58,617 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 404 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:41:58,816 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 11:42:59,081 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 404 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:42:59,294 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 11:43:22,291 ERROR gateway Error forwarding request to /api/applications-engine/apply-jobs/ from 172.19.0.1: HTTPConnectionPool(host='job-applications', port=8002): Max retries exceeded with url: /api/applications-engine/apply-jobs/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7eb43eacf550>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-09-01 11:43:23,021 ERROR gateway Error forwarding request to /api/applications-engine/apply-jobs/ from 172.19.0.1: HTTPConnectionPool(host='job-applications', port=8002): Max retries exceeded with url: /api/applications-engine/apply-jobs/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7eb43eac0090>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-09-01 11:43:23,623 ERROR gateway Error forwarding request to /api/applications-engine/apply-jobs/ from 172.19.0.1: HTTPConnectionPool(host='job-applications', port=8002): Max retries exceeded with url: /api/applications-engine/apply-jobs/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7eb43ec994d0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-09-01 11:43:56,844 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 404 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:43:57,342 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 11:44:57,374 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 404 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:44:57,525 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 11:45:54,135 INFO gateway METHOD: POST | PATH: /api/applications-engine/apply-jobs/ | STATUS: 401 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/apply-jobs/
2025-09-01 11:45:54,841 INFO gateway METHOD: POST | PATH: /api/applications-engine/apply-jobs/ | STATUS: 401 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/apply-jobs/
2025-09-01 11:45:55,419 INFO gateway METHOD: POST | PATH: /api/applications-engine/apply-jobs/ | STATUS: 401 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/apply-jobs/
2025-09-01 11:45:56,400 INFO gateway METHOD: POST | PATH: /api/applications-engine/apply-jobs/ | STATUS: 401 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/apply-jobs/
2025-09-01 11:45:57,710 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 404 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:45:57,857 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 11:46:10,515 INFO gateway METHOD: POST | PATH: /api/applications-engine/apply-jobs/ | STATUS: 401 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/apply-jobs/
2025-09-01 11:46:58,283 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 404 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:46:58,607 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 11:47:58,646 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 404 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:47:59,010 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 11:48:59,110 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 404 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:48:59,465 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 11:49:40,102 INFO gateway METHOD: POST | PATH: /api/applications-engine/apply-jobs/ | STATUS: 401 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/apply-jobs/
2025-09-01 11:49:40,393 INFO gateway METHOD: POST | PATH: /api/applications-engine/apply-jobs/ | STATUS: 401 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/apply-jobs/
2025-09-01 11:49:40,899 INFO gateway METHOD: POST | PATH: /api/applications-engine/apply-jobs/ | STATUS: 401 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/apply-jobs/
2025-09-01 11:49:41,308 INFO gateway METHOD: POST | PATH: /api/applications-engine/apply-jobs/ | STATUS: 401 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/apply-jobs/
2025-09-01 11:49:41,659 INFO gateway METHOD: POST | PATH: /api/applications-engine/apply-jobs/ | STATUS: 401 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/apply-jobs/
2025-09-01 11:49:56,850 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 404 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:49:57,100 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 11:50:57,250 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 404 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:50:57,499 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 11:51:57,713 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 404 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:51:57,915 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 11:52:58,286 INFO gateway METHOD: GET | PATH: /api/applications-engine/schedules/ | STATUS: 404 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/schedules/
2025-09-01 11:52:59,186 INFO gateway METHOD: GET | PATH: /api/talent-engine/requisitions/ | STATUS: 200 | IP: 172.19.0.1 | FORWARDED TO: http://talent-engine:8001/api/talent-engine/requisitions/
2025-09-01 11:53:34,340 INFO gateway METHOD: POST | PATH: /api/applications-engine/apply-jobs/ | STATUS: 401 | IP: 172.19.0.1 | FORWARDED TO: http://job-applications:8002/api/applications-engine/apply-jobs/
